id,additions_api,deletions_api,changed_files_api,n_comments,dir_count_api
2402148050,4,4,1,1,1
2351814101,3,2,2,2,2
2285776583,3,2,2,2,2
2455624816,3,2,2,2,2
2285703960,3,2,2,2,2
2298177666,3,2,2,2,2
2324144667,3,2,2,2,2
2272053421,165,157,4,2,2
2469601565,3,2,2,2,2
2427271277,3,2,2,2,2
2469596137,6,5,4,2,2
2455600509,3,2,2,2,2
2366355174,3,2,2,2,2
2441263176,3,2,2,2,2
2411348632,3,2,2,2,2
2455636318,3,2,2,2,2
2285776733,3,2,2,2,2
2351211982,3,2,2,2,2
2441147793,3,2,2,2,2
2556770082,3,2,2,5,2
2483580367,433,428,4,2,2
2497032804,3,2,2,2,2
2526161265,3,2,2,4,2
2380194469,12,11,4,2,2
2279276079,1,1,1,1,1
2298135256,3,2,2,2,2
2337750105,3,2,2,2,2
2469599136,18,5,4,2,2
2298266165,3,2,2,2,2
2609381694,3,2,2,3,2
2272281846,133,118,4,2,2
2272202641,3,2,2,2,2
2526228155,3,2,2,3,2
2411372909,3,2,2,2,2
2285888440,3,2,2,2,2
2285788268,3,2,2,2,2
2337757064,3,2,2,2,2
2427062618,3,2,2,2,2
2264179060,0,5,2,1,2
2497002433,3,2,2,2,2
2532251217,12,0,1,1,1
2441180906,119,115,4,2,2
2593082386,3,2,2,3,2
2441350759,3,2,2,2,2
2426988901,206,202,4,2,2
2337953478,3,2,2,2,2
2366243726,3,2,2,2,2
2366230802,3,2,2,2,2
2511405466,72,71,4,3,2
2285706122,389,387,4,2,2
2511766044,3,2,2,3,2
2497112377,3,2,2,2,2
2511633634,3,2,2,3,2
2469566564,3,2,2,2,2
2526404041,3,2,2,3,2
2505218165,4,4,4,6,3
2542934986,176,5,5,6,4
2380416360,3,2,2,2,2
2526304577,3,2,2,3,2
2455418241,3,2,2,2,2
2427244369,3,2,2,2,2
2285756042,3,2,2,2,2
2351183261,3,2,2,2,2
2351705708,3,2,2,2,2
2285643835,3,2,2,2,2
2483734567,3,2,2,2,2
2354301538,4,3,3,2,2
2544587160,2985,0,6,5,2
2411597707,3,2,2,2,2
2483546547,3,2,2,2,2
2380268991,3,2,2,2,2
2441262770,3,2,2,2,2
2380234371,3,2,2,2,2
2366187735,3,2,2,2,2
2426982512,32,31,4,2,2
2426987170,3,2,2,2,2
2324117655,3,2,2,2,2
2426989096,206,202,4,2,2
2324140217,3,2,2,2,2
2366351285,3,2,2,2,2
2580917939,1208,3115,4,6,2
2272239767,3,2,2,2,2
2380215437,9,8,4,2,2
2351767723,3,2,2,2,2
2360777275,0,0,1,1,1
2496993392,3,2,2,2,2
2479993744,42,39,5,2,3
2411560445,3,2,2,2,2
2380282632,28,27,4,2,2
2324203595,3,2,2,2,2
2497027444,3,2,2,2,2
2455504646,3,2,2,2,2
2357159587,6,3,4,2,3
2537847824,10,4,4,7,4
2609370977,3,2,2,3,2
2556735883,3,2,2,5,2
2324150131,3,2,2,2,2
2282388423,2123,1123,11,2,5
2540809119,26,10,4,15,3
2272066635,3,2,2,2,2
2272182521,3,2,2,2,2
2621764530,19,85,5,4,3
2427260363,3,2,2,2,2
2592527498,24,93,4,3,2
2272218751,133,118,4,2,2
2497055649,3,2,2,2,2
2593014319,82,24,5,2,2
2272005769,3,2,2,2,2
2324007512,3,2,2,2,2
2324109312,3,2,2,2,2
2511570835,3,2,2,3,2
2285805861,214,202,4,2,2
2441386540,3,2,2,2,2
2285670029,3,2,2,2,2
2267349699,1,1,1,0,1
2453466355,12,4,1,0,1
2351696537,3,2,2,2,2
2609030453,3,2,2,3,2
2509265796,82,2,1,0,1
2380221964,9,8,4,2,2
2600855853,113,45,8,0,7
2319883645,6,6,1,0,1
2351744305,3,2,2,2,2
2547500895,873,34,20,0,16
2625387387,29,0,1,3,1
2420201980,134,19,3,0,3
2369238232,134,162,2,0,2
2369253951,111,81,1,0,1
2369044945,101,267,2,0,2
2388202386,1,1,1,2,1
2366413477,30,10,2,7,2
2591923853,57,11,8,8,6
2403396065,162,4,7,1,2
2483127445,4,0,1,0,1
2595330279,1,1,1,0,1
2591918034,4,7,2,1,1
2544522489,95,0,2,4,1
2354104157,4,45,4,0,3
2549951829,182,69,4,4,3
2358460617,124,69,10,2,6
2356660526,16,5,7,3,2
2272661584,4894,1005,123,0,13
2413767951,1,1,1,1,1
2535703910,2,2,1,3,1
2486131613,77,51,4,3,2
2375410050,54,32,34,0,5
2401474163,1,1,1,0,1
2616198898,4,1,1,0,1
2590810979,211,67,12,4,4
2258624009,29,0,2,0,1
2526683398,35,10,1,0,1
2265255654,1,1,1,2,1
2380702095,32,32,11,0,4
2339573406,138,111,36,0,5
2262795916,5,0,1,6,1
2610881440,452,43,9,2,4
2591450748,96,18,11,0,5
2295251639,15,1,2,0,2
2488449507,2,1,1,0,1
2395155909,91,59,7,0,3
2387709300,62,33,2,0,1
2325774149,411,159,2,1,1
2540344369,12,2,1,2,1
2365379912,0,1,1,3,1
2557755004,5,5,2,1,1
2385436395,22,20,12,3,12
2488647519,6,10,3,1,1
2297835590,4,4,2,2,1
2443054978,43,43,6,4,5
2455477383,6,6,2,3,2
2580531875,18110,1,14,0,5
2271997703,53,51,11,4,5
2441723793,4232,5154,770,1,48
2352173892,3,2,1,0,1
2362695222,7,6,1,2,1
2474497456,6,18,2,0,2
2316375877,234,541,17,7,6
2583603327,216,151,5,5,5
2474535504,39,26,10,1,4
2344467468,127,217,1,0,1
2441087569,10,4,2,1,2
2337759224,154,209,2,0,2
2483394186,276,238,19,0,10
2502267267,1399,779,11,11,6
2335018127,3,0,1,1,1
2588611363,29030,25090,38,0,8
2501079609,19,12,10,2,4
2287508729,4,4,1,0,1
2394823134,12,2,1,0,1
2482170552,126,126,5,2,4
2595487709,3373,2529,6,2,5
2274823385,2,84,7,0,5
2457334082,2,2,1,1,1
2404646637,1,1,1,0,1
2443706665,3,2,2,1,2
2305156520,122,22,3,11,3
2594304002,333,51,2,3,2
2428372008,48,0,2,5,2
2442707095,170,3,6,2,3
2428619670,35,14,6,9,5
2423744720,2,4,1,6,1
2335306609,2249,390,34,1,26
2408581018,81,1,5,7,4
2328702914,706,127,24,19,16
2324014920,38,14,7,1,5
2278757288,48040,10467,187,1,66
2333764825,474,0,9,17,3
2265358590,131512,5526,544,1,47
2405958674,11,0,1,1,1
2537059306,1,1,1,1,1
2563668066,338,92,13,17,12
2416343891,39,14,6,4,5
2325328422,3,3,1,1,1
2523890640,373,89,5,20,4
2349281345,2135,1574,15,11,9
2300714734,18,21,2,6,1
2462912541,1,1,1,1,1
2617294066,1271,522,36,14,24
2265256596,7,0,1,1,1
2408839730,60,0,2,3,2
2257645991,847,5,12,14,5
2403152419,7,5,1,1,1
2417300798,26,908,18,1,14
2447704730,57,37,16,2,14
2419064833,443,104,10,24,3
2475003506,45,17,13,6,12
2400197506,314,0,7,11,4
2401274018,3,10,4,4,4
2301363882,4,2,2,4,2
2463192118,475,31,9,4,5
2265184329,642,7,6,21,4
2273137296,51,204,12,5,8
2408802527,386,162,12,12,9
2439321867,7,1,1,1,1
2312109055,79,102,10,1,5
2328381181,164,69,6,2,5
2412550996,1,1,1,6,1
2390907333,3,3,2,1,2
2398828721,35,17,2,12,2
2446692530,3,0,1,1,1
2438853287,1,7,1,1,1
2339003810,1117,5,24,27,9
2497142221,3,4,1,6,1
2280976588,238,22,5,16,2
2338254790,51,2,4,1,3
2284373942,4,1,1,1,1
2623716616,55,6,6,1,4
2489306546,23,6,2,3,2
2364925040,8,21,5,1,3
2531552965,1,1,1,1,1
2286332545,17,1,2,3,2
2505250834,1,0,1,0,1
2569080719,1,1,1,4,1
2316671829,8,6,1,1,1
2285486496,3,3,2,1,2
2398584729,0,0,0,6,0
2281621584,3,0,1,1,1
2615892875,135,73,6,10,4
2311389769,149,77,7,0,5
2368958658,481,45,22,20,12
2318758423,23,0,3,0,3
2519122407,612,391,24,1,10
2605883316,372,3,6,2,5
2569114774,442,125,15,6,9
2354778709,16,20,1,0,1
2619143095,38,33,5,1,4
2367540304,49,44,1,1,1
2619447993,84,1,2,1,2
2320542131,2434,682,44,13,17
2301110022,69,9,3,11,3
2297257816,639,362,28,1,12
2338490717,23,9,5,3,4
2369366202,6,0,1,3,1
2312125117,827,819,50,2,22
2369079612,6,3,1,1,1
2386223360,1,1,1,2,1
2338301511,579,204,13,1,7
2598961516,1,2,1,3,1
2452890853,397,0,2,2,1
2365534722,80,4,6,4,2
2510382808,1,1,1,2,1
2591073348,1831,11,14,2,9
2280794084,38,1,1,6,1
2342963782,130,24,7,10,6
2543700258,629,677,22,1,9
2391963504,17,4,2,3,2
2618750948,3563,47,25,1,9
2369863743,17,0,1,1,1
2369891473,17,0,1,1,1
2426367638,6,0,2,0,2
2546502751,4,0,1,1,1
2622838513,4,0,1,1,1
2351363778,215,237,40,1,31
2392667524,99,0,2,1,1
2618869898,3650,50,17,1,7
2620435217,1821,12,17,1,8
2391896431,1,2,1,0,1
2298360560,1,0,1,2,1
2567661746,2,2,1,4,1
2508067489,337,246,24,2,1
2342458265,1,0,1,5,1
2617719726,11906,13712,100,1,58
2626433998,1683,360,38,0,2
2576909720,1,2,1,0,1
2489800084,1,2,1,2,1
2576823971,17,12,2,0,1
2328331224,19,21,2,2,1
2576824651,1,1,1,0,1
2320412948,3,3,1,0,1
2600049429,1,1,1,0,1
2295224850,3,3,2,0,1
2592586534,4,4,1,4,1
2370700197,2,2,1,0,1
2417122217,52,36,8,0,2
2503061072,29,29,29,1,19
2403624452,138,19,14,0,9
2257440492,5,4,4,4,4
2362132473,0,88,4,2,1
2603076836,14,14,2,0,1
2514752074,70,45,15,0,2
2451100265,81,33,4,0,2
2363291852,6,8,2,1,1
2434638102,110,92,22,1,7
2603553498,27,9,1,0,1
2402633884,322,223,37,14,16
2611071063,1,1,1,1,1
2479872775,313,163,35,2,16
2619492805,6863,4330,37,4,9
2417304939,6,12,3,3,3
2494476397,11,5,1,2,1
2374366510,83,19,8,1,6
2505213298,0,10264,1,0,1
2414690272,26,26,11,2,1
2259449018,179,35,12,4,10
2461648574,1554,1504,16,0,8
2383095219,1,1,1,1,1
2504015780,1,1,1,0,1
2594152725,1940,99,18,0,8
2492871484,3792,3384,34,0,13
2306619796,312,39,11,2,6
2427728008,16,54,3,1,3
2483801280,10,2,1,1,1
2444864497,1,1,1,0,1
2496892442,270,135,11,1,6
2323730539,65,29,7,8,1
2349026424,29,12,1,0,1
2434488321,3041,3041,1,2,1
2606505098,0,70,3,0,3
2595868088,120,0,1,1,1
2509917497,1,1,1,0,1
2264122813,346,215,15,2,5
2361944739,22,9,2,1,2
2272068145,81,59,1,0,1
2592722565,19,11,3,1,2
2350333236,1380,135,31,1,18
2608946658,693,0,9,2,1
2565880248,121,185,3,1,2
2557897384,67,36,3,1,3
2617911871,1,0,1,1,1
2577087520,33,30,1,1,1
2575610886,13,3,2,14,1
2257909460,206,4,13,1,3
2297516390,1049,729,7,4,3
2351546487,652,117,15,4,7
2467283260,457,54,107,4,51
2311202049,34,0,1,8,1
2356246191,480,15,9,1,5
2616306734,1,1,1,0,1
2550144492,6,5,2,1,1
2546643549,375,121,6,6,4
2430758800,156,3,2,0,2
2375253049,1,1,1,2,1
2430314015,86,14,3,0,3
2471548191,2,9,1,12,1
2539824621,1017,868,31,13,16
2440808816,70,25,3,0,2
2535720745,2,2,1,0,1
2597742714,2,0,1,1,1
2567912278,0,35,1,1,1
2511816685,1,17,1,0,1
2555119297,68,5,1,0,1
2336649960,234,98,11,24,5
2609013752,91,64,2,1,1
2580469170,20,1,1,2,1
2441700434,1,1,1,0,1
2323905070,1,0,1,2,1
2559873105,467,166,29,9,8
2339999642,213,55,3,0,1
2466844273,1,1,1,0,1
2469100972,82,6,5,3,4
2401031824,3,3,2,0,2
2488046861,59,21,4,9,3
2453464080,350,90,64,19,38
2371429921,2,2,1,1,1
2596269994,1,1,1,2,1
2378845122,149,0,6,13,5
2460147666,315,90,14,26,3
2491761824,2,4,2,1,2
2360667227,102,0,3,5,3
2499602021,14,0,3,0,2
2605477454,2,2,2,8,2
2446878101,40,55,1,0,1
2593152535,3004,349,87,4,24
2374440983,184,166,3,2,2
2529509828,1691,608,15,3,8
2561243271,111,31,6,5,1
2573403011,380,25,10,0,1
2587656086,37,34,26,1,26
2326897511,5,5,3,1,1
2494655284,14,6,2,4,2
2618919337,311,165,13,1,9
2494027419,175,252,5,6,3
2446893772,62,89,6,0,6
2572342559,839,578,18,3,1
2575201882,88,1,4,0,3
2264910593,1548,1774,7,1,2
2572274232,2107,1047,19,0,1
2572348205,7,4,2,1,1
2380837882,148,66,2,0,2
2315113025,90,3,3,0,2
2375316863,34,3,1,0,1
2325718864,1,0,1,1,1
2353411395,155,25,5,3,4
2483442972,2,3,1,4,1
2259244255,3757,4878,103,2,30
2367002631,6,2,3,4,2
2278725213,1279,447,24,1,9
2444288665,133,3342,13,3,5
2338566523,93,120,2,1,2
2311556507,3,3,2,1,2
2397032672,140,149,1,1,1
2302693314,617,147,41,2,28
2529538486,283,152,31,0,11
2585890376,4,0,1,0,1
2597285478,680,589,29,0,16
2568679622,3312,381,65,2,27
2601472435,72,2,8,6,6
2547938528,46,7,1,4,1
2518959176,2,0,1,1,1
2292826344,14,21,1,1,1
2455453004,11,9,1,1,1
2411793824,122,0,2,6,2
2593413868,7,9,1,0,1
2597256957,8,2,2,3,1
2272586142,193,1,6,8,3
2567975305,931,0,1,1,1
2268566720,1,1,1,1,1
2437656144,506,2,5,9,3
2352304285,4,4,1,0,1
2496241835,7,3,2,2,2
2386842301,5,5,2,0,2
2601684203,8,1,2,1,2
2375560130,8,11,1,8,1
2350018470,17,12,1,0,1
2565818772,5,5,2,0,2
2275143789,9,2,2,0,2
2402284043,11,18,2,1,2
2350409043,1576,478,80,0,16
2616018267,62,41,4,1,3
2442122600,2,2,1,0,1
2549635498,20,0,1,3,1
2523344588,9,9,5,1,2
2606850240,28,0,1,0,1
2333329270,162,53,9,17,6
2441758104,104,29,6,0,4
2620590040,3,5,1,0,1
2363986187,887,0,9,0,3
2625143060,72,1,3,0,2
2572739450,1,1,1,2,1
2609727053,2,2,1,0,1
2499961749,1,1,1,0,1
2267854135,7,0,1,0,1
2276244631,65,3,4,11,3
2349215294,15,7,3,2,1
2586529676,28,9,4,0,3
2454588931,38,23,6,3,2
2387680586,228,75,7,0,3
2318671253,2,6,1,2,1
2346611891,7,2,1,0,1
2529237788,35,0,1,0,1
2338895955,125,66,6,0,5
2514903304,3,3,3,5,1
2349823732,649,48,6,4,3
2581325256,24,24,2,2,1
2586467732,5,5,2,0,1
2514908917,1,1,1,2,1
2611896881,129,114,8,1,4
2271937795,6,6,6,0,3
2375306873,614,420,32,29,12
2528204196,2,2,2,2,1
2398047953,841,320,13,8,8
2583745359,13,13,12,0,1
2392561057,414,327,13,13,4
2513350300,9,6,2,2,1
2596171286,3,3,3,1,1
2471984605,3,3,2,2,1
2471985015,23,15,2,2,1
2581326962,6,6,2,2,1
2397606560,90,0,2,2,1
2498378320,5,5,2,2,1
2498380562,81,99,2,2,1
2611268142,2,2,2,1,1
2388024052,21572,2910,145,54,40
2502679479,74,53,2,1,1
2542806517,7,2,2,2,2
2514903505,4,3,3,3,2
2476284580,92,81,5,3,5
2385181033,2,2,2,0,1
2283977260,46,4,1,1,1
2607942656,29,5,2,0,2
2536531508,131,26,2,13,1
2498780794,17,17,2,1,1
2580515175,639,542,46,0,18
2413204619,15,26,7,0,2
2303274676,6,6,2,0,1
2519427117,6,6,2,1,1
2535372688,6,6,2,1,1
2336988355,46,67,2,4,2
2325084500,93,94,32,3,28
2379083494,4,11,1,0,1
2444497019,6,6,1,0,1
2341428728,25,32,12,2,7
2454115158,3,4,1,1,1
2465429535,562,192,10,9,8
2506939688,9,0,2,1,2
2257314286,66,92,1,0,1
2476004130,45,19,2,6,1
2615151572,131,94,2,7,2
2602524399,3,1,2,0,1
2521557547,6,2,1,1,1
2516373492,130,11,5,2,2
2523410948,18047,15827,4520,0,50
2283889982,6,3,1,4,1
2435457185,191,1,2,4,1
2597267391,3,0,1,0,1
2389281992,1980,7036,70,0,8
2425761655,0,0,0,3,0
2340742349,16,5,1,0,1
2566690044,1,0,1,1,1
2531360504,84,1,4,17,3
2487677525,1,1,1,0,1
2327705108,3,3,3,0,3
2323177992,55,16,14,0,10
2526068659,6,1,1,1,1
2422331919,5,3,1,0,1
2602655557,98,94,7,0,2
2402315419,5,5,1,0,1
2471487480,1282,513,88,1,57
2390483014,82,1,1,4,1
2338814541,493,151,24,3,15
2545179720,343,0,3,0,3
2333124951,31,31,2,2,1
2395540683,7,6,2,2,1
2508670798,56,5,7,0,6
2578163660,1156,254,15,9,5
2388850052,1,1,1,0,1
2325062072,3,3,1,0,1
2499756299,66,35,7,15,5
2603695662,10,0,1,1,1
2357662604,21,37,3,2,2
2332030212,653,127,10,0,7
2482416993,1,1,1,3,1
2590028836,1,1,1,2,1
2301335760,24,9,2,0,2
2379730552,24,1,3,2,2
2367781780,252,0,9,4,7
2387874867,13,13,13,0,1
2395674687,1,1,1,2,1
2345820013,82,4,3,5,3
2485203073,20,9,2,0,1
2494739409,0,2297,36,1,12
2418914208,9,2,1,0,1
2261218688,58,63,6,1,4
2525365771,29,21,1,5,1
2345606147,442,122,6,0,5
2441992685,437,318,10,13,5
2303746673,40,22,4,0,3
2420300471,14,0,3,2,3
2358323141,70,34,8,2,5
2514810750,53,3,2,3,2
2361190872,2172,1,6,5,4
2343536262,1,2,1,0,1
2616384311,841,184,11,11,5
2323078609,164,33,7,2,5
2470590805,488,37,13,2,7
2350529438,9,9,2,11,2
2348541336,31,3,2,12,2
2379357306,21,21,2,0,1
2383996140,321,77,29,28,10
2322563849,23,16,1,0,1
2497677544,11,3,2,0,1
2466203098,253,50,9,8,5
2620885535,2037,55,55,69,26
2284836219,1,1,1,0,1
2313515210,0,2742,162,1,48
2402433741,47,39,7,0,3
2546954782,5,6,5,4,4
2518605119,4,4,1,0,1
2508298309,21,21,2,1,1
2452609447,70,43,1,14,1
2262159124,2,2,1,1,1
2365531477,9,4,4,0,3
2493607589,103,70,31,2,21
2299225316,337,151,7,9,5
2404706561,23,9,2,3,1
2620140891,19,187,4,11,3
2307425179,1206,1206,117,8,7
2625631056,1,1,1,0,1
2566067759,308,0,4,18,1
2605359937,6,6,5,2,3
2464462652,2,2,1,1,1
2376940043,1,1,1,1,1
2582177014,2,2,1,3,1
2402687267,42,2,4,0,2
2377101797,128,6,7,5,4
2313557279,1,1,1,2,1
2408507284,268,44,13,25,6
2360935353,63,9,2,4,2
2523380768,7,3,3,1,2
2502936258,142,58,5,0,4
2314351644,297,30,5,13,3
2310555221,4,3,2,3,2
2440238926,2,25,9,0,8
2300278712,2,2,1,1,1
2579575442,167,9,9,8,6
2292275904,7,6,2,1,1
2280539152,13,13,1,3,1
2484530854,10,10,3,0,2
2282657731,4156,2413,191,15,40
2404115749,481,91,52,0,1
2468232514,2,0,1,1,1
2295318264,21,21,2,0,1
2475009674,13,13,13,0,1
2379802733,959,88,11,31,8
2510622548,7,16,2,0,1
2355048972,88,2,5,9,4
2330004555,1,1,1,0,1
2444446055,2,2,1,1,1
2343423542,1,3,1,1,1
2310166890,14,11,1,0,1
2402801267,6,2,1,0,1
2446818691,1,0,1,1,1
2563758738,342,55,17,11,7
2316217221,160,70,19,0,9
2284822099,12,0,1,0,1
2625235744,5,6,2,1,1
2506414799,68,81,6,35,4
2331899520,400,268,10,2,6
2258260702,4,2,2,6,2
2291474440,14,14,1,1,1
2445405546,53,14,2,6,2
2351533988,20,6,1,3,1
2586543963,140,65,19,5,11
2456461996,74,149,11,9,5
2484633517,4,3,1,2,1
2445222209,9,16419,88,1,34
2566068573,364,15,7,10,6
2574405759,52,34,5,1,4
2299051072,1,1,1,0,1
2370027418,177,0,6,6,4
2373275700,41,0,2,8,2
2594350058,7,1,2,1,2
2624075480,501,24,11,17,10
2580227296,39,51,3,1,2
2520978741,17,4,2,4,2
2301884134,20,6,2,7,2
2481661719,2,2,1,2,1
2530634034,17,9,1,1,1
2293706753,633,96,15,2,9
2421409042,0,2,1,1,1
2361227595,1,1,1,1,1
2536184715,122,77,45,15,34
2314167355,24,22,4,5,3
2299141508,15,0,2,6,2
2344171588,12,12,6,1,2
2361233895,2,2,1,2,1
2445009847,11,0,6,2,2
2435469767,13,4,1,2,1
2383765749,82,3,3,9,3
2288857087,2,0,1,1,1
2332627314,23,47,1,1,1
2619804509,6,6,1,1,1
2355317616,2,5,1,1,1
2424508586,63,4,3,1,3
2555850827,11,18,3,1,3
2478962352,2750,2675,21,7,9
2605359283,82,1,3,1,3
2572033204,135,28,6,1,6
2341061114,215,27,4,10,3
2558927034,11,4,1,7,1
2355098215,4,4,4,1,2
2352217584,2815,3,16,5,3
2518704449,6,2,1,3,1
2283939870,312,102,5,9,4
2539193736,77,10,2,8,2
2325040153,0,19,1,2,1
2369814174,4,1,1,3,1
2546517998,347,5,3,10,3
2530551941,113,9,8,8,7
2438351429,1,11,2,1,2
2530772992,2,0,1,4,1
2427808826,23,11,2,3,2
2348777785,25,12,2,12,2
2526305378,39,1,2,17,2
2565100119,175,9,5,6,4
2520588382,3,2,1,2,1
2589463647,84,5,5,3,3
2350940982,7,7,3,0,2
2562744390,7,3,1,3,1
2356995889,71,13,3,1,1
2419894304,275,7,2,3,2
2404476627,2,2,1,4,1
2554803963,28,6,2,2,1
2513290516,13,5,3,5,3
2340033221,1,1,1,0,1
2336406950,1,0,1,0,1
2370924786,7,4,2,8,2
2320113919,10,19,6,0,5
2345845892,1,1,1,0,1
2429030516,31,36,1,1,1
2524243585,4,4,4,1,2
2334271525,0,0,0,0,0
2479276167,12,16,10,7,10
2616124943,1510,4,34,25,14
2532898150,1088,853,498,0,50
2440454488,0,4,2,0,1
2259937311,56,45,2,2,1
2396911224,305,64,2,1,1
2466954199,63,11,4,8,4
2415207829,424,616,60,2,27
2591437684,4,0,1,2,1
2547785375,3,3,1,1,1
2275685082,21,7,2,0,2
2532228368,234,25,15,9,12
2499334572,234,25,15,8,12
2499844157,0,39933,909,1,5
2435297904,2,2,2,0,2
2313674232,233,184,36,0,31
2262719029,1,1,1,0,1
2538254733,995,37,18,74,16
2496520553,1635,891,26,4,12
2319217002,164,77,15,1,5
2418025347,139012,12914,1574,2,23
2570124828,23,6,1,0,1
2541082116,1,1,1,0,1
2292049797,6,6,6,2,6
2531863865,4,2,2,0,1
2304010722,5,2,1,0,1
2276846767,10,6,2,0,1
2417936464,0,0,0,1,1
2529183406,0,2,1,0,1
2305404059,2,2,2,3,2
2345282461,1,12,2,0,2
2335191605,61,0,4,1,3
2567566502,2,1,1,0,1
2624966739,56,28,3,2,3
2408228147,8,8,3,0,2
2500452516,562,360,18,2,14
2517389618,2,2,1,2,1
2401945364,2,2,1,0,1
2600237806,117,33,3,2,2
2450599913,171,163,26,0,11
2326411367,40,25,5,0,5
2421136185,24,9,1,0,1
2456932484,6,3,1,0,1
2565225204,1,1,1,0,1
2307921009,3,3,2,0,1
2443546500,1,111,3,0,3
2271255825,807,57,10,1,5
2459506398,1,2,1,0,1
2388894884,823,268,8,0,7
2341535835,116,177,2,0,1
2624173152,1,1,1,0,1
2589928604,4,3,3,0,1
2350255527,1,1,1,0,1
2350125314,4,4,3,1,3
2590261382,4,1,1,0,1
2363068042,3,9,1,0,1
2552694313,1,1,1,0,1
2569756202,12,8,2,0,2
2471524515,1,1,1,0,1
2273638792,46,3,2,1,2
2359273736,10,7,1,0,1
2616159930,159,73,1,1,1
2517298451,37,4,3,14,2
2502429205,2,2,1,1,1
2390573528,4,2,1,0,1
2450760025,2,2,2,0,2
2445560431,56,34,7,0,6
2332015955,25,21,2,0,2
2509365658,299,278,32,0,14
2444341415,2,1,1,0,1
2499489352,632,635,42,0,13
2307860579,3,20,2,0,1
2276993636,19,3,1,0,1
2480039506,2,2,3,0,1
2600000601,104,36,3,5,2
2446358343,37,6,1,0,1
2499562168,2,2,1,0,1
2303226800,2,2,1,0,1
2294853074,380,39,5,1,3
2347914066,9,115,10,0,9
2303799539,2,2,2,3,2
2418784872,32,15,1,0,1
2298482475,9,5,1,1,1
2407597276,195,47,6,1,3
2303102573,4,3,1,0,1
2501693880,21,5,1,1,1
2496474177,1,1,1,0,1
2410275605,7,6,1,4,1
2283766067,26,38,2,0,2
2284117407,1,0,1,0,1
2580090106,8,4,4,0,1
2527488100,96,96,7,0,3
2509954130,1,1,1,0,1
2610459802,11,0,1,5,1
2275476543,157,12,6,0,4
2488291392,17,15,2,0,1
2427830197,69,28,6,19,4
2279921939,42,9,3,6,3
2513951133,66,66,16,0,13
2337363729,12,9,1,3,1
2269228842,45,2,4,0,1
2479350168,3,0,1,0,1
2419977151,14,0,1,2,1
2482459919,7,2,1,0,1
2273000144,56,16,7,0,5
2316427964,5,0,1,1,1
2269908735,6,7,1,3,1
2451856591,624,514,42,50,24
2470769404,2,2,1,1,1
2456234619,2,2,2,3,2
2259096793,798,47,18,3,4
2388291741,99,3,25,0,15
2268228336,5,22,3,0,3
2258002392,11,26,10,1,2
2397770746,56,0,2,1,1
2261936363,56,56,15,3,2
2308282745,3,3,2,0,1
2591894078,71,70,18,0,3
2268128340,4,2,2,0,2
2447922963,16,16,8,0,1
2294590866,2,0,1,1,1
2583962144,7,17,1,3,1
2615871349,3,2141,17,2,10
2299171156,1,1,1,1,1
2306183745,1,1,1,0,1
2273285524,126,141,24,0,7
2319026443,1,3,1,0,1
2588886301,68,59,9,1,4
2602798002,24,24,12,1,1
2411107896,279,193,19,10,13
2534457279,207,93,28,4,12
2356018980,59,4,2,6,2
2616101004,19,2,3,1,2
2393524740,245,5,4,9,3
2261317783,1,1,1,0,1
2448421813,118,112,2,1,1
2298419433,3,3,2,0,1
2450709907,36,0,1,1,1
2388574349,205,844,15,7,4
2343391347,1,1,1,3,1
2345676309,27,25,2,4,1
2608803227,845,7475,128,0,74
2357419114,102,17,3,0,3
2555819289,3785,3935,103,0,20
2308258814,10904,1917,463,6,13
2535394769,2,2,1,5,1
2541004268,350,2568,54,0,50
2337650706,7108,8293,186,32,47
2563680611,9,3,1,1,1
2285325393,8,4,1,2,1
2444634317,8,0,1,10,1
2598881863,49,1,3,12,2
2435575142,2,0,1,0,1
2470505784,47,52,7,2,5
2332288426,10,10,4,7,4
2540032388,1,1,1,0,1
2621533077,95,35,4,5,4
2579696941,2,2,1,0,1
2402549549,4,4,2,0,2
2374640403,18,62,8,6,7
2555967093,2629,7971,136,0,58
2310552223,2,1,1,4,1
2276983449,50,51,9,1,7
2363346437,8,7,1,5,1
2481751900,7,3,1,0,1
2432831279,1320,11854,58,5,52
2282291240,69,33,6,2,6
2443136036,2,2,1,1,1
2607335416,2,2,2,4,1
2299757816,2,2,1,3,1
2343168547,1,0,1,0,1
2499323690,0,36,1,0,1
2517482182,66,7,8,4,3
2369061677,56,1,2,5,2
2510359639,225,0,5,3,3
2590082005,1,1,1,0,1
2272984617,32,35,6,0,4
2565761484,321,283,7,0,4
2320214640,6,5,5,7,5
2456605034,3,3,2,0,1
2509663179,202,287,26,11,16
2380161917,9,4,1,1,1
2593855149,70,78,3,5,2
2624036314,16,8,3,1,2
2487150907,2,2,1,2,1
2318214434,1,1,1,0,1
2618490478,10,13,1,1,1
2522358682,119,90,4,2,3
2621215078,4292,4526,183,3,55
2297114640,62,9,6,1,6
2604892562,8,9,1,1,1
2620554650,15,4,6,2,2
2523947863,132,40,35,1,18
2563879374,402,151,5,1,4
2344605379,2,2,1,2,1
2288274665,1446,1503,106,2,31
2308602042,19,5,1,4,1
2476449844,458,119,35,1,12
2606488806,57,10,5,1,1
2356269584,49,4,3,1,2
2298019664,78,0,4,1,3
2268390466,144,63,9,1,7
